id,r,r_star,alpha,V,k_eff
0,5.073855061614582,1.748743718592965,4.636456557183496,2.051738255640375,0.5199826968546931
0,5.124885213096337,1.7663316582914572,4.636456557183496,2.062055351762933,0.4828707966544117
0,5.175915364578093,1.7839195979899498,4.636456557183496,2.071587436548135,0.4484537232478903
0,5.226945516059849,1.8015075376884422,4.636456557183496,2.080392535452265,0.4165264417822721
0,5.277975667541605,1.8190954773869348,4.636456557183496,2.088524648918857,0.38690110687989565
0,5.329005819023361,1.8366834170854272,4.636456557183496,2.096033989483548,0.3594053764755643
0,5.380035970505116,1.8542713567839195,4.636456557183496,2.102967212063118,0.33388092548590986
0,5.431066121986872,1.871859296482412,4.636456557183496,2.1093676361939835,0.3101821312350552
0,5.482096273468628,1.8894472361809045,4.636456557183496,2.1152754593482226,0.28817490704344634
0,5.5331264249503835,1.9070351758793969,4.636456557183496,2.120727960749596,0.2677356640814639
0,5.5841565764321395,1.9246231155778895,4.636456557183496,2.125759695349296,0.2487503846464174
0,5.635186727913895,1.9422110552763818,4.636456557183496,2.130402677810966,0.23111379256005357
0,5.686216879395651,1.9597989949748744,4.636456557183496,2.134686556504916,0.21472860849909703
0,5.737247030877407,1.9773869346733668,4.636456557183496,2.1386387776292204,0.1995048798400524
0,5.788277182359163,1.9949748743718594,4.636456557183496,2.1422847396661897,0.18535937608313127
0,5.839307333840919,2.012562814070352,4.636456557183496,2.145647938451351,0.17221504216854014
0,5.890337485322675,2.0301507537688446,4.636456557183496,2.148750103182575,0.1600005030519916
0,5.941367636804431,2.0477386934673367,4.636456557183496,2.1516113237326207,0.148649613798139
0,5.992397788286187,2.0653266331658293,4.636456557183496,2.1542501696520615,0.13810105020770372
0,6.043427939767943,2.082914572864322,4.636456557183496,2.156683801263465,0.12829793563852854
0,6.094458091249699,2.1005025125628145,4.636456557183496,2.158928073253936,0.11918750023088066
0,6.145488242731455,2.1180904522613067,4.636456557183496,2.160997631173168,0.11072076921815893
0,6.196518394213211,2.1356783919597992,4.636456557183496,2.1629060012394143,0.10285227740819626
0,6.247548545694965,2.1532663316582914,4.636456557183496,2.1646656738473062,0.09553980726799549
0,6.298578697176721,2.1708542713567835,4.636456557183496,2.1662881811602066,0.08874414834463994
0,6.349608848658477,2.188442211055276,4.636456557183496,2.167784169156414,0.08242887601451288
0,6.400639000140233,2.2060301507537687,4.636456557183496,2.169163464483783,0.0765601477778784
0,6.451669151621989,2.2236180904522613,4.636456557183496,2.170435136461538,0.0711065155114397
0,6.5026993031037446,2.2412060301507535,4.636456557183496,2.171607554551731,0.06603875226192915
0,6.5537294545855005,2.258793969849246,4.636456557183496,2.172688441606212,0.061329692312741914
0,6.604759606067256,2.2763819095477387,4.636456557183496,2.1736849231783872,0.05695408338612488
0,6.655789757549012,2.2939698492462313,4.636456557183496,2.1746035731726323,0.052888449958065346
0,6.706819909030768,2.311557788944724,4.636456557183496,2.175450456088174,0.04911096676397819
0,6.757850060512524,2.329145728643216,4.636456557183496,2.1762311660986615,0.04560134166241922
0,6.80888021199428,2.3467336683417086,4.636456557183496,2.1769508631935808,0.04234070710295397
0,6.859910363476036,2.364321608040201,4.636456557183496,2.1776143065932168,0.03931151951432412
0,6.910940514957792,2.381909547738694,4.636456557183496,2.178225885635057,0.0364974659913447
0,6.961970666439548,2.399497487437186,4.636456557183496,2.1787896483163847,0.03388337771451996
0,7.013000817921304,2.4170854271356785,4.636456557183496,2.1793093276653246,0.03145514958603356
0,7.06403096940306,2.434673366834171,4.636456557183496,2.1797883661008317,0.029199665610283317
0,7.115061120884816,2.4522613065326637,4.636456557183496,2.180229937930977,0.027104729587117828
0,7.166091272366572,2.4698492462311563,4.636456557183496,2.1806369701283934,0.025159000721937066
0,7.217121423848328,2.4874371859296485,4.636456557183496,2.1810121615119487,0.023351933789310546
0,7.268151575330082,2.5050251256281406,4.636456557183496,2.1813580004544537,0.021673723516149553
0,7.319181726811838,2.5226130653266328,4.636456557183496,2.1816767812275994,0.020115252877100427
0,7.370211878293594,2.5402010050251254,4.636456557183496,2.181970619087247,0.018668045019008064
0,7.42124202977535,2.557788944723618,4.636456557183496,2.1822414641946444,0.017324218553299256
0,7.472272181257106,2.5753768844221105,4.636456557183496,2.1824911144621484,0.016076445975193338
0,7.5233023327388615,2.592964824120603,4.636456557183496,2.1827212274054486,0.014917914986959047
0,7.5743324842206174,2.6105527638190953,4.636456557183496,2.1829333310782375,0.013842292519187309
0,7.625362635702373,2.628140703517588,4.636456557183496,2.183128834159571,0.012843691259394777
0,7.676392787184129,2.6457286432160805,4.636456557183496,2.1833090352589357,0.011916638511350263
0,7.727422938665885,2.663316582914573,4.636456557183496,2.1834751314991228,0.011056047221450835
0,7.778453090147641,2.680904522613065,4.636456557183496,2.18362822643249,0.010257189020372285
0,7.829483241629397,2.698492462311558,4.636456557183496,2.183769337341989,0.00951566913917741
0,7.880513393111153,2.7160804020100504,4.636456557183496,2.183899401974428,0.008827403069171005
0,7.931543544592909,2.733668341708543,4.636456557183496,2.1840192847498376,0.008188594844117523
0,7.982573696074665,2.7512562814070356,4.636456557183496,2.1841297824874437,0.007595716832055864
0,8.03360384755642,2.7688442211055277,4.636456557183496,2.184231629685697,0.007045490931915309
0,8.084633999038177,2.7864321608040203,4.636456557183496,2.1843255033908804,0.006534871077513235
0,8.135664150519933,2.804020100502513,4.636456557183496,2.1844120276862267,0.006061026958347249
0,8.186694302001689,2.8216080402010055,4.636456557183496,2.1844917778309916,0.005621328872927257
0,8.237724453483443,2.8391959798994972,4.636456557183496,2.184565284076661,0.005213333636265728
0,8.288754604965199,2.85678391959799,4.636456557183496,2.184633035185399,0.004834771468594749
0,8.339784756446955,2.8743718592964824,4.636456557183496,2.184695481673879,0.004483533797438888
0,8.39081490792871,2.8919597989949746,4.636456557183496,2.1847530388038736,0.004157661909872465
0,8.441845059410467,2.909547738693467,4.636456557183496,2.184806089339312,0.0038553363961585413
0,8.492875210892223,2.9271356783919598,4.636456557183496,2.184854986087999,0.0035748673300267154
0,8.543905362373978,2.9447236180904524,4.636456557183496,2.1849000542447663,0.003314685134623007
0,8.594935513855734,2.9623115577889445,4.636456557183496,2.184941593551542,0.00307333208667747
0,8.64596566533749,2.979899497487437,4.636456557183496,2.1849798802886085,0.0028494544147029807
0,8.696995816819246,2.9974874371859297,4.636456557183496,2.185015169110218,0.0026417949500802704
0,8.748025968301002,3.0150753768844223,4.636456557183496,2.185047694736715,0.002449186292715277
0,8.799056119782758,3.032663316582915,4.636456557183496,2.185077673514353,0.0022705444555905126
0,8.850086271264514,3.050251256281407,4.636456557183496,2.18510530485315,0.002104862954986503
0,8.90111642274627,3.0678391959798996,4.636456557183496,2.1851307725522937,0.0019512073154347703
0,8.952146574228026,3.085427135678392,4.636456557183496,2.185154246021889,0.0018087099605925137
0,9.003176725709782,3.103015075376885,4.636456557183496,2.1851758814091333,0.0016765654632117087
0,9.054206877191538,3.120603015075377,4.636456557183496,2.1851958226364037,0.0015540261292222599
0,9.105237028673294,3.1381909547738696,4.636456557183496,2.185214202358127,0.0014403978926692557
0,9.15626718015505,3.155778894472362,4.636456557183496,2.1852311428427855,0.0013350364998470027
0,9.207297331636806,3.1733668341708547,4.636456557183496,2.18524675678591,0.0012373439624656759
0,9.25832748311856,3.1909547738693465,4.636456557183496,2.1852611480594617,0.0011467652610774163
0,9.309357634600316,3.208542713567839,4.636456557183496,2.185274412402561,0.0010627852812844876
0,9.360387786082072,3.2261306532663316,4.636456557183496,2.185286638058174,0.00098492596645952
0,9.411417937563828,3.243718592964824,4.636456557183496,2.18529790635996,0.0009127436718323901
0,9.462448089045584,3.2613065326633164,4.636456557183496,2.1853082922731923,0.0008458267058461482
0,9.51347824052734,3.278894472361809,4.636456557183496,2.185317864893344,0.0007837930456604076
0,9.564508392009095,3.2964824120603016,4.636456557183496,2.1853266879056426,0.0007262882145897608
0,9.615538543490851,3.314070351758794,4.636456557183496,2.1853348200086566,0.0006729833101117509
0,9.666568694972607,3.3316582914572863,4.636456557183496,2.185342315304725,0.0006235731718677556
0,9.717598846454363,3.349246231155779,4.636456557183496,2.1853492236598195,0.0005777746798148485
0,9.76862899793612,3.3668341708542715,4.636456557183496,2.1853555910352394,0.0005353251733710277
0,9.819659149417875,3.384422110552764,4.636456557183496,2.185361459793339,0.000495980983033457
